drugName,avg_sentiment,avg_rating,review_count,avg_usefulness,demand,demand_scaled,effectiveness_score,sentiment_per_review,engagement_score,popularity,top_side_effects,sentiment_rating_proxy,sentiment_usefulness,rating_variation_proxy,insights,actions,performance_score,risk_score,opportunity_score,drug_category
S-adenosylmethionine,-0.63251,7.7,10,14.9,42.54899999999999,0.0091103011031283,7.7,-0.057500909090909,149.0,medium,"[('pain', 4), ('dizziness', 2), ('vomiting', 2)]",-6.3251,-9.424399,0.6289308176100629,"['Negative patient sentiment detected', 'Multiple side effects reported']","['Investigate patient complaints', 'Review drug safety profile']",2.0578958563260024,0.8315723213172841,0.1822452394566621,High Performer
SMZ-TMP DS,0.0034454545454545,4.545454545454546,11,17.545454545454547,95.43545454545456,0.0128157170117794,4.545454545454546,0.0002871212121212,193.0,medium,"[('pain', 3), ('vomiting', 1), ('diarrhea', 1)]",0.0378999999999995,0.0604520661157016,0.5931372549019608,['Multiple side effects reported'],['Review drug safety profile'],1.3670328819018809,0.5162320243059069,0.4983588331938349,High Performer
Saccharomyces boulardii lyo,-0.02315,7.5,2,97.5,250.685,0.0236930605675609,7.5,-0.0077166666666666,195.0,low,[],-0.0463,-2.257125,0.0203045685279187,"['Negative patient sentiment detected', 'High market demand']","['Investigate patient complaints', 'Increase production and distribution']",2.2460416635663356,0.605088225029007,0.4795888940561079,High Performer
Sacubitril / valsartan,-0.1310625,3.625,8,43.75,162.39375,0.0175070568893693,3.625,-0.0145624999999999,350.0,medium,"[('blurred vision', 1), ('pain', 1), ('dizziness', 1)]",-1.0485,-5.733984375,0.1787709497206704,"['Negative patient sentiment detected', 'Multiple side effects reported']","['Investigate patient complaints', 'Review drug safety profile']",1.038509417806313,0.608244437197368,0.4287447203228118,High Performer
Safyral,-0.1314676470588235,6.323529411764706,34,7.294117647058823,211.4414705882353,0.0209435172403751,6.323529411764706,-0.0037562184873949,248.0,high,"[('weight gain', 9), ('pain', 3), ('anxiety', 2)]",-4.469899999999999,-0.9589404844290654,4.099290780141844,"['Negative patient sentiment detected', 'Multiple side effects reported']","['Investigate patient complaints', 'Review drug safety profile']",1.8489434783745502,0.576314263995794,0.42681332035614183,High Performer
Salicylic acid / sulfur,0.5176,10.0,2,3.5,106.76,0.0136091555443142,10.0,0.1725333333333333,7.0,low,[],1.0352,1.8116,0.4444444444444444,[],[],3.2092978359388953,0.24476107191895924,0.7550369401018413,High Performer
Saliva substitutes,0.09696,9.2,5,14.6,95.896,0.0128479844887467,9.2,0.01616,73.0,medium,"[('pain', 2), ('dry mouth', 1)]",0.4848,1.415616,0.3205128205128205,[],[],2.8008120763881257,0.4660207659217999,0.5450998726864572,High Performer
Salofalk,0.360175,7.5,4,0.75,57.517500000000005,0.0101590482446288,7.5,0.072035,3.0,medium,[],1.4407,0.27013125,2.2857142857142856,['Underrated drug opportunity'],['Increase marketing efforts'],2.3952864207438687,0.3210537825938993,0.6780601320935524,High Performer
Salonpas Pain Patch,-0.3356666666666667,5.5,6,2.0,47.43333333333333,0.0094525151273437,5.5,-0.0479523809523809,12.0,medium,"[('pain', 5), ('rash', 1)]",-2.014,-0.6713333333333334,2.0,['Negative patient sentiment detected'],['Investigate patient complaints'],1.5167364869929585,0.670382577798345,0.3304947439006245,High Performer
Salsalate,-0.4569,8.5,2,26.0,24.31,0.0078324109261681,8.5,-0.1523,52.0,low,"[('pain', 1)]",-0.9138,-11.8794,0.074074074074074,['Negative patient sentiment detected'],['Investigate patient complaints'],2.367754125062519,0.7535421723974282,0.27069312489580144,High Performer
Sanctura,0.6110857142857143,9.0,7,37.57142857142857,180.25142857142856,0.0187582303105953,9.0,0.0763857142857142,263.0,medium,"[('fatigue', 1), ('weakness', 1), ('dry mouth', 1)]",4.2776000000000005,22.959363265306123,0.1814814814814815,['Multiple side effects reported'],['Review drug safety profile'],2.948246370328989,0.2311519266992691,0.7991893827850175,High Performer
Sanctura XR,0.36895,9.5,2,29.5,139.895,0.0159307132510732,9.5,0.1229833333333333,59.0,low,"[('pain', 1)]",0.7379,10.884025,0.0655737704918032,[],[],3.000538598339001,0.3439664546940788,0.6795440027683317,High Performer
Sancuso,0.6532333333333333,9.0,3,6.333333333333333,135.99,0.0156571148552713,9.0,0.1633083333333333,19.0,medium,"[('nausea', 1)]",1.9597,4.137144444444444,0.4090909090909091,[],[],2.964169345972246,0.17976162382740216,0.8218233122684782,High Performer
Sandostatin,-0.448725,7.75,4,10.0,33.127500000000005,0.0084501968045247,7.75,-0.0897449999999999,40.0,medium,"[('diarrhea', 1), ('fever', 1), ('nausea', 1)]",-1.7949,-4.4872499999999995,0.3636363636363636,"['Negative patient sentiment detected', 'Multiple side effects reported']","['Investigate patient complaints', 'Review drug safety profile']",2.1462106037848043,0.7343554572350477,0.2744698270253255,High Performer
Sansert,-0.6705,10.0,1,10.0,-26.049999999999997,0.0043040075426648,10.0,-0.33525,10.0,low,"[('headache', 1)]",-0.6705,-6.705,0.0909090909090909,['Negative patient sentiment detected'],['Investigate patient complaints'],2.7312490761876336,0.844925272801585,0.1656682063539438,High Performer
Saphris,0.1640818181818182,7.424242424242424,132,27.204545454545453,745.8172727272727,0.0583838148640771,7.424242424242424,0.0012336978810663,3591.0,high,"[('anxiety', 17), ('weight gain', 15), ('pain', 7)]",21.6588,4.463771280991735,4.680096696212732,"['Multiple side effects reported', 'High market demand']","['Review drug safety profile', 'Increase production and distribution']",2.3086785253792166,0.457970263832692,0.5557524577013052,High Performer
Sarafem,0.149925,9.083333333333334,12,59.833333333333336,194.6591666666667,0.019767688448877,9.083333333333334,0.0115326923076923,718.0,medium,"[('anxiety', 2), ('insomnia', 1), ('fatigue', 1)]",1.7991,8.9705125,0.1972602739726027,['Multiple side effects reported'],['Review drug safety profile'],2.789086789643456,0.48356501604326096,0.5681011839275728,High Performer
Sarna Sensitive,0.8992,10.0,1,3.0,113.92,0.0141108109896257,10.0,0.4496,3.0,low,[],0.8992,2.6976,0.25,[],[],3.3620892606796455,0.05337670820828344,0.9455845655339243,High Performer
Savaysa,-0.802,1.0,1,4.0,-19.200000000000003,0.0047839432689753,1.0,-0.401,4.0,low,[],-0.802,-3.208,0.2,['Negative patient sentiment detected'],['Investigate patient complaints'],-0.0212060551707268,0.9049336460073266,0.09967675861787795,High Risk
Savella,-0.0938842105263157,7.059210526315789,152,47.69078947368421,866.9931578947369,0.0668738347851232,7.059210526315789,-0.0006136222910216,7249.0,high,"[('pain', 116), ('nausea', 26), ('headache', 23)]",-14.270399999999986,-4.477412119113569,3.1217403053641397,"['Negative patient sentiment detected', 'Multiple side effects reported', 'High market demand']","['Investigate patient complaints', 'Review drug safety profile', 'Increase production and distribution']",2.0985452577856623,0.6086752356721779,0.4224982545677556,High Performer
Saw palmetto,-0.57175,1.5,2,37.5,65.825,0.0107411016820485,1.5,-0.1905833333333333,75.0,low,"[('pain', 1)]",-1.1435,-21.440625,0.0519480519480519,['Negative patient sentiment detected'],['Investigate patient complaints'],0.22269211362568164,0.8219719570864233,0.21180481062386386,High Risk
Saxagliptin,0.283175,6.5,8,30.125,172.5675,0.0182198665383549,6.5,0.0314638888888888,241.0,medium,"[('pain', 2), ('headache', 2), ('fever', 1)]",2.2654,8.530646875,0.2570281124497992,['Multiple side effects reported'],['Review drug safety profile'],2.066919579462208,0.3880874096854063,0.6355048675629871,High Performer
Saxenda,0.1278781376518218,8.178137651821862,247,22.11740890688259,1341.0226315789473,0.100086050806323,8.178137651821862,0.0005156376518218,5463.0,high,"[('nausea', 97), ('weight loss', 56), ('constipation', 32)]",31.585899999999985,2.828333060695962,10.684588441330998,"['Multiple side effects reported', 'High market demand']","['Review drug safety profile', 'Increase production and distribution']",2.532953445066362,0.4833819341290774,0.5166709113941198,High Performer
Schiff Move Free,0.8807,5.0,1,10.0,149.07,0.0165735468698905,5.0,0.44035,10.0,low,[],0.8807,8.807,0.0909090909090909,[],[],1.8554326377239707,0.06932527280158485,0.9350956037933822,High Performer
Scopolamine,-0.0247175438596491,6.771929824561403,57,10.43859649122807,329.40543859649125,0.0292084986512527,6.771929824561403,-0.0004261645493042,595.0,high,"[('nausea', 20), ('dry mouth', 17), ('blurred vision', 12)]",-1.4088999999999987,-0.258016466605109,4.983128834355829,"['Negative patient sentiment detected', 'Multiple side effects reported', 'High market demand']","['Investigate patient complaints', 'Review drug safety profile', 'Increase production and distribution']",2.0286584288666245,0.5283838637170315,0.4760303963334029,High Performer
Scytera,0.7635,10.0,1,7.0,138.35,0.015822464974117,10.0,0.38175,7.0,low,[],0.7635,5.3445,0.125,[],[],3.3083259235869815,0.1250544594044557,0.8768734606883639,High Performer
Seasonale,0.1165333333333333,5.777777777777778,18,7.166666666666667,121.98666666666666,0.0146759907743806,5.777777777777778,0.0061333333333333,129.0,high,"[('pain', 6), ('weight gain', 2), ('headache', 2)]",2.0975999999999995,0.8351555555555553,2.204081632653061,['Multiple side effects reported'],['Review drug safety profile'],1.7825265269145687,0.4504974941605852,0.5539668995868298,High Performer
Seasonique,0.0404537037037037,5.3765432098765435,162,8.012345679012345,870.0700617283951,0.0670894137743486,5.3765432098765435,0.000248182231311,1297.9999999999998,high,"[('pain', 20), ('nausea', 17), ('weight gain', 17)]",6.5535,0.324129058070416,17.975342465753425,"['Multiple side effects reported', 'High market demand']","['Review drug safety profile', 'Increase production and distribution']",1.647545301082953,0.5045954239943835,0.4895587574543377,High Performer
Secobarbital,-0.0999,10.0,2,35.0,87.01,0.012225399253127,10.0,-0.0333,70.0,low,"[('insomnia', 1)]",-0.1998,-3.4965,0.0555555555555555,['Negative patient sentiment detected'],['Investigate patient complaints'],2.9618801489794233,0.5836546125888157,0.44698308503429385,High Performer
Seconal,0.5719,10.0,1,17.0,138.19,0.0158112547965681,10.0,0.28595,17.0,low,[],0.5719,9.7223,0.0555555555555555,[],[],3.231682539793892,0.2304238373948863,0.7810791003435129,High Performer
Seconal Sodium,-0.7717,10.0,1,53.0,39.83,0.0089197981484073,10.0,-0.38585,53.0,low,"[('insomnia', 1)]",-0.7717,-40.9001,0.0185185185185185,['Negative patient sentiment detected'],['Investigate patient complaints'],2.6921623529921903,0.9366735981604366,0.11274607834635009,High Performer
Sectral,0.4939,9.0,1,14.0,98.39,0.0130227231312896,9.0,0.24695,14.0,low,[],0.4939,6.9146,0.0666666666666666,[],[],2.8996408212629063,0.2665530239977571,0.7434819645618225,High Performer
Secukinumab,0.1042074074074074,6.592592592592593,27,17.925925925925927,194.2725925925926,0.0197406036738385,6.592592592592593,0.0037216931216931,484.00000000000006,high,"[('pain', 8), ('rash', 2), ('fatigue', 1)]",2.8135999999999997,1.86801426611797,1.4266144814090018,['Multiple side effects reported'],['Review drug safety profile'],2.0235693548424445,0.4679094522988257,0.5452560135341972,High Performer
Selegiline,0.0196611111111111,8.277777777777779,18,44.611111111111114,182.18833333333333,0.0188939368498215,8.277777777777779,0.0010347953216374,803.0,high,"[('insomnia', 4), ('anxiety', 3), ('weight gain', 1)]",0.3538999999999998,0.8771040123456787,0.3946406820950061,['Multiple side effects reported'],['Review drug safety profile'],2.4950508254234074,0.5347656095247532,0.5034088094795061,High Performer
Selenium sulfide,-0.0135599999999999,8.8,5,39.8,141.244,0.016025229060532,8.8,-0.0022599999999999,199.0,medium,[],-0.0677999999999995,-0.539687999999996,0.1225490196078431,['Negative patient sentiment detected'],['Investigate patient complaints'],2.6375631279444858,0.545395598457685,0.48824145342585684,High Performer
Selexipag,-0.2392,3.5,4,6.5,40.08,0.0089373140508274,3.5,-0.04784,26.0,medium,"[('pain', 3), ('headache', 2), ('diarrhea', 1)]",-0.9568,-1.5548,0.5333333333333333,"['Negative patient sentiment detected', 'Multiple side effects reported']","['Investigate patient complaints', 'Review drug safety profile']",0.9551676401688921,0.6262436749383969,0.3789872663851798,High Performer
Selzentry,0.9193,8.0,1,0.0,98.93,0.013060557480517,8.0,0.45965,0.0,low,[],0.9193,0.0,1.0,[],[],2.769812241564583,0.04045589481115425,0.9561629307256947,High Performer
Semprex-D,0.084,10.0,2,8.0,76.4,0.0114820243544183,10.0,0.028,16.0,low,[],0.168,0.672,0.2222222222222222,[],[],3.0352157612001833,0.465867292014653,0.5393070646663608,High Performer
Senexon,-0.9877,6.0,1,0.0,-66.77,0.0014510173564803,6.0,-0.49385,0.0,low,"[('pain', 1), ('constipation', 1)]",-0.9877,-0.0,1.0,['Negative patient sentiment detected'],['Investigate patient complaints'],1.4035079008463838,0.9939558948111543,0.008503498589359837,High Performer
Senna,-0.2681735294117647,5.735294117647059,34,14.176470588235292,199.5355882352941,0.0201093481462982,5.735294117647059,-0.0076621008403361,481.99999999999994,high,"[('constipation', 14), ('pain', 14), ('diarrhea', 9)]",-9.1179,-3.801754152249134,2.2403100775193803,"['Negative patient sentiment detected', 'Multiple side effects reported']","['Investigate patient complaints', 'Review drug safety profile']",1.6175387431828983,0.6512531888480315,0.35888003587163964,High Performer
Senna Lax,-0.9476,1.0,1,15.0,-40.760000000000005,0.0032733718442666,1.0,-0.4738,15.0,low,"[('pain', 1)]",-0.9476,-14.214,0.0625,['Negative patient sentiment detected'],['Investigate patient complaints'],-0.07990202128952206,0.9882599617968002,0.02763670214920333,High Risk
Senokot,-0.0434363636363636,5.181818181818182,11,21.272727272727273,112.20181818181818,0.0139904289693567,5.181818181818182,-0.0036196969696969,234.0,medium,"[('pain', 5), ('constipation', 4), ('diarrhea', 2)]",-0.4777999999999996,-0.9240099173553712,0.4938775510204081,"['Negative patient sentiment detected', 'Multiple side effects reported']","['Investigate patient complaints', 'Review drug safety profile']",1.5395438324470376,0.5432397015568855,0.47432694592160374,High Performer
Senokot S,-0.39715,9.5,2,46.0,109.285,0.0137860661587572,9.5,-0.1323833333333333,92.0,low,"[('pain', 1), ('constipation', 1)]",-0.7943,-18.2689,0.0425531914893617,['Negative patient sentiment detected'],['Investigate patient complaints'],2.693451236423587,0.7428059283782893,0.2975729392940214,High Performer
Sensipar,-0.050325,9.25,4,13.0,49.9675,0.0096300679915421,9.25,-0.010065,52.0,medium,"[('pain', 1)]",-0.2013,-0.6542250000000001,0.2857142857142857,['Negative patient sentiment detected'],['Investigate patient complaints'],2.7559267480074627,0.5380262706321768,0.47307625332089503,High Performer
Sensorcaine-MPF,-0.1744,10.0,1,6.0,41.56,0.0090410081931544,10.0,-0.0872,6.0,low,[],-0.1744,-1.0464,0.1428571428571428,['Negative patient sentiment detected'],['Investigate patient complaints'],2.931118940254969,0.5930475216054126,0.4113350995750517,High Performer
Septra,-0.0476199999999999,7.6,5,15.4,91.038,0.0125076154729195,7.6,-0.0079366666666666,77.0,medium,"[('nausea', 2), ('headache', 1), ('insomnia', 1)]",-0.2380999999999994,-0.7333479999999984,0.3048780487804878,"['Negative patient sentiment detected', 'Multiple side effects reported']","['Investigate patient complaints', 'Review drug safety profile']",2.262877335970449,0.5390763161610345,0.47298110671591825,High Performer
Septra DS,0.193690909090909,6.818181818181818,11,17.636363636363637,135.64181818181817,0.0156327199802644,6.818181818181818,0.016140909090909,194.0,medium,"[('nausea', 2), ('pain', 2), ('vomiting', 1)]",2.130599999999999,3.4160033057851225,0.5902439024390244,['Multiple side effects reported'],['Review drug safety profile'],2.1257995581346334,0.4211962913785472,0.5920643728059141,High Performer
Serax,-0.0677666666666666,8.0,3,49.666666666666664,135.55666666666667,0.0156267539577432,8.0,-0.0169416666666666,149.0,medium,"[('anxiety', 2), ('pain', 1)]",-0.2032999999999998,-3.365744444444441,0.0592105263157894,['Negative patient sentiment detected'],['Investigate patient complaints'],2.3757601815326295,0.5817289284526015,0.46133858633450664,High Performer
Seroquel,0.0211102222222222,7.2,225,35.422222222222224,1211.9554666666666,0.0910431393413575,7.2,9.340806293018672e-05,7970.000000000001,high,"[('insomnia', 47), ('anxiety', 43), ('weight gain', 35)]",4.749799999999995,0.7477709827160487,6.177547284929835,"['Multiple side effects reported', 'High market demand']","['Review drug safety profile', 'Increase production and distribution']",2.1940753797186057,0.5471680847691435,0.4678362930615834,High Performer
